1694,NE,Hall                                            ,"58,607"   ,40.866023°,–98.498004° 
1695,NE,Hamilton                                        ,"9,124"    ,40.877145°,–98.021943° 
1696,NE,Harlan                                          ,"3,423"    ,40.178766°,–99.403418° 
1697,NE,Hayes                                           ,967        ,40.535786°,–101.055580°
1698,NE,Hitchcock                                       ,"2,908"    ,40.176896°,–101.044217°
1699,NE,Holt                                            ,"10,435"   ,42.459287°,–98.784766° 
1700,NE,Hooker                                          ,736        ,41.918700°,–101.116810°
1701,NE,Howard                                          ,"6,274"    ,41.219403°,–98.513303° 
1702,NE,Jefferson                                       ,"7,547"    ,40.175736°,–97.143103° 
1703,NE,Johnson                                         ,"5,217"    ,40.395457°,–96.268562° 
1704,NE,Kearney                                         ,"6,489"    ,40.506269°,–98.948461° 
1705,NE,Keith                                           ,"8,368"    ,41.194404°,–101.644474°
1706,NE,Keya Paha                                       ,824        ,42.875480°,–99.718351° 
1707,NE,Kimball                                         ,"3,821"    ,41.199155°,–103.711105°
1708,NE,Knox                                            ,"8,701"    ,42.634405°,–97.891349° 
1709,NE,Lancaster                                       ,"285,407"  ,40.783547°,–96.688658° 
1710,NE,Lincoln                                         ,"36,288"   ,41.050322°,–100.744481°
1711,NE,Logan                                           ,763        ,41.542156°,–100.443665°
1712,NE,Loup                                            ,632        ,41.897714°,–99.509764° 
1713,NE,McPherson                                       ,539        ,41.596473°,–101.060237°
1714,NE,Madison                                         ,"34,876"   ,41.909929°,–97.606856° 
1715,NE,Merrick                                         ,"7,845"    ,41.169801°,–98.031051° 
1716,NE,Morrill                                         ,"5,042"    ,41.732205°,–102.990599°
1717,NE,Nance                                           ,"3,735"    ,41.402386°,–97.991408° 
1718,NE,Nemaha                                          ,"7,248"    ,40.387448°,–95.850954° 
1719,NE,Nuckolls                                        ,"4,500"    ,40.176492°,–98.046842° 
1720,NE,Otoe                                            ,"15,740"   ,40.637992°,–96.131027° 
1721,NE,Pawnee                                          ,"2,773"    ,40.137850°,–96.245225° 
1722,NE,Perkins                                         ,"2,970"    ,40.856065°,–101.636443°
1723,NE,Phelps                                          ,"9,188"    ,40.516365°,–99.406557° 
1724,NE,Pierce                                          ,"7,266"    ,42.271413°,–97.610992° 
1725,NE,Platte                                          ,"32,237"   ,41.576866°,–97.513467° 
1726,NE,Polk                                            ,"5,406"    ,41.187925°,–97.570663° 
1727,NE,Red Willow                                      ,"11,055"   ,40.169420°,–100.468576°
1728,NE,Richardson                                      ,"8,363"    ,40.123743°,–95.718603° 
1729,NE,Rock                                            ,"1,526"    ,42.413325°,–99.458530° 
1730,NE,Saline                                          ,"14,200"   ,40.516802°,–97.131755° 
1731,NE,Sarpy                                           ,"158,840"  ,41.115064°,–96.109125° 
1732,NE,Saunders                                        ,"20,780"   ,41.223152°,–96.640923° 
1733,NE,Scotts Bluff                                    ,"36,970"   ,41.851589°,–103.705860°
1734,NE,Seward                                          ,"16,750"   ,40.871944°,–97.140383° 
1735,NE,Sheridan                                        ,"5,469"    ,42.507074°,–102.389698°
1736,NE,Sherman                                         ,"3,152"    ,41.218743°,–98.972849° 
1737,NE,Sioux                                           ,"1,311"    ,42.483806°,–103.742605°
1738,NE,Stanton                                         ,"6,129"    ,41.904793°,–97.174724° 
1739,NE,Thayer                                          ,"5,228"    ,40.173845°,–97.596263° 
1740,NE,Thomas                                          ,647        ,41.848620°,–100.506911°
1741,NE,Thurston                                        ,"6,940"    ,42.154061°,–96.533943° 
1742,NE,Valley                                          ,"4,260"    ,41.564094°,–98.983484° 
1743,NE,Washington                                      ,"20,234"   ,41.533979°,–96.224574° 
1744,NE,Wayne                                           ,"9,595"    ,42.210746°,–97.126243° 
1745,NE,Webster                                         ,"3,812"    ,40.180646°,–98.498590° 
1746,NE,Wheeler                                         ,818        ,41.937859°,–98.522289° 
1747,NE,York                                            ,"13,665"   ,40.873056°,–97.596742° 
1748,NV,Churchill                                       ,"24,877"   ,39.525701°,–118.270419°
1749,NV,Clark                                           ,"1,951,269",36.214236°,–115.013819°
1750,NV,Douglas                                         ,"46,997"   ,38.905129°,–119.609019°
1751,NV,Elko                                            ,"48,818"   ,41.141133°,–115.351424°
1752,NV,Esmeralda                                       ,783        ,37.778966°,–117.632382°
1753,NV,Eureka                                          ,"1,987"    ,39.977788°,–116.272208°
1754,NV,Humboldt                                        ,"16,528"   ,41.407914°,–118.127592°
1755,NV,Lander                                          ,"5,775"    ,39.900211°,–117.047240°
1756,NV,Lincoln                                         ,"5,345"    ,37.634605°,–114.863037°
1757,NV,Lyon                                            ,"51,980"   ,39.022214°,–119.197417°
1758,NV,Mineral                                         ,"4,772"    ,38.516647°,–118.416279°
1759,NV,Nye                                             ,"43,946"   ,37.966379°,–116.459047°
1760,NV,Pershing                                        ,"6,753"    ,40.439639°,–118.409477°
1761,NV,Storey                                          ,"4,010"    ,39.438385°,–119.524646°
1762,NV,Washoe                                          ,"421,407"  ,40.703311°,–119.710315°
1763,NV,White Pine                                      ,"10,030"   ,39.417804°,–114.900945°
1764,NV,Carson City                                     ,"55,274"   ,39.153447°,–119.743442°
1765,NH,Belknap                                         ,"60,088"   ,43.519109°,–71.425366° 
1766,NH,Carroll                                         ,"47,818"   ,43.867567°,–71.201665° 
1767,NH,Cheshire                                        ,"77,117"   ,42.925455°,–72.248217° 
1768,NH,Coos                                            ,"33,055"   ,44.652419°,–71.289383° 
1769,NH,Grafton                                         ,"89,118"   ,43.926488°,–71.842264° 
1770,NH,Hillsborough                                    ,"400,721"  ,42.911643°,–71.723101° 
1771,NH,Merrimack                                       ,"146,445"  ,43.299485°,–71.680130° 
1772,NH,Rockingham                                      ,"295,223"  ,42.989360°,–71.099437° 
1773,NH,Strafford                                       ,"123,143"  ,43.293177°,–71.035927° 
1774,NH,Sullivan                                        ,"43,742"   ,43.361188°,–72.222084° 
1775,NJ,Atlantic                                        ,"274,549"  ,39.469354°,–74.633758° 
1776,NJ,Bergen                                          ,"905,116"  ,40.959090°,–74.074522° 
1777,NJ,Burlington                                      ,"448,734"  ,39.875786°,–74.663006° 
1778,NJ,Camden                                          ,"513,657"  ,39.802352°,–74.961251° 
1779,NJ,Cape May                                        ,"97,265"   ,39.086143°,–74.847716° 
1780,NJ,Cumberland                                      ,"156,898"  ,39.328387°,–75.121644° 
1781,NJ,Essex                                           ,"783,969"  ,40.787217°,–74.246136° 
1782,NJ,Gloucester                                      ,"288,288"  ,39.721019°,–75.143708° 
1783,NJ,Hudson                                          ,"634,266"  ,40.731384°,–74.078627° 
1784,NJ,Hunterdon                                       ,"128,349"  ,40.565283°,–74.911970° 
1785,NJ,Mercer                                          ,"366,513"  ,40.282503°,–74.703724° 
1786,NJ,Middlesex                                       ,"809,858"  ,40.439593°,–74.407585° 
1787,NJ,Monmouth                                        ,"630,380"  ,40.287056°,–74.152446° 
1788,NJ,Morris                                          ,"492,276"  ,40.858581°,–74.547427° 
1789,NJ,Ocean                                           ,"576,567"  ,39.865850°,–74.263027° 
1790,NJ,Passaic                                         ,"501,226"  ,41.033763°,–74.300308° 
1791,NJ,Salem                                           ,"66,083"   ,39.573828°,–75.357356° 
1792,NJ,Somerset                                        ,"323,444"  ,40.565522°,–74.619930° 
1793,NJ,Sussex                                          ,"149,265"  ,41.137424°,–74.691855° 
1794,NJ,Union                                           ,"536,499"  ,40.659871°,–74.308696° 
1795,NJ,Warren                                          ,"108,692"  ,40.853524°,–75.009542° 
1796,NM,Bernalillo                                      ,"662,564"  ,35.054002°,–106.669065°
1797,NM,Catron                                          ,"3,725"    ,33.901814°,–108.392097°
1798,NM,Chaves                                          ,"65,645"   ,33.361605°,–104.469837°
1799,NM,Cibola                                          ,"27,213"   ,34.932050°,–108.000255°
1800,NM,Colfax                                          ,"13,750"   ,36.612963°,–104.640126°
1801,NM,Curry                                           ,"48,376"   ,34.572984°,–103.346055°
1802,NM,De Baca                                         ,"2,022"    ,34.351429°,–104.401527°
1803,NM,Dona Ana                                        ,"209,233"  ,32.350912°,–106.832182°
1804,NM,Eddy                                            ,"53,829"   ,32.457858°,–104.306471°
1805,NM,Grant                                           ,"29,514"   ,32.732087°,–108.381504°
1806,NM,Guadalupe                                       ,"4,687"    ,34.869782°,–104.784968°
1807,NM,Harding                                         ,695        ,35.863152°,–103.829931°
1808,NM,Hidalgo                                         ,"4,894"    ,31.899658°,–108.745729°
1809,NM,Lea                                             ,"64,727"   ,32.795687°,–103.413271°
1810,NM,Lincoln                                         ,"20,497"   ,33.740941°,–105.449083°
1811,NM,Los Alamos                                      ,"17,950"   ,35.870047°,–106.307968°
1812,NM,Luna                                            ,"25,095"   ,32.184482°,–107.746639°
1813,NM,McKinley                                        ,"71,492"   ,35.573732°,–108.255307°
1814,NM,Mora                                            ,"4,881"    ,35.982841°,–104.921898°
1815,NM,Otero                                           ,"63,797"   ,32.588776°,–105.781079°
1816,NM,Quay                                            ,"9,041"    ,35.107018°,–103.548071°
1817,NM,Rio Arriba                                      ,"40,246"   ,36.509669°,–106.693983°
1818,NM,Roosevelt                                       ,"19,846"   ,34.021457°,–103.482725°
1819,NM,Sandoval                                        ,"131,561"  ,35.685073°,–106.882618°
1820,NM,San Juan                                        ,"130,044"  ,36.511625°,–108.324578°
1821,NM,San Miguel                                      ,"29,393"   ,35.476876°,–104.803515°
1822,NM,Santa Fe                                        ,"144,170"  ,35.513722°,–105.966441°
1823,NM,Sierra                                          ,"11,988"   ,33.119479°,–107.188161°
1824,NM,Socorro                                         ,"17,866"   ,33.991614°,–106.939003°
1825,NM,Taos                                            ,"32,937"   ,36.576529°,–105.637987°
1826,NM,Torrance                                        ,"16,383"   ,34.634644°,–105.846836°
1827,NM,Union                                           ,"4,549"    ,36.488085°,–103.475723°
1828,NM,Valencia                                        ,"76,569"   ,34.716840°,–106.806582°
1829,NY,Albany                                          ,"304,204"  ,42.588271°,–73.974014° 
1830,NY,Allegany                                        ,"48,946"   ,42.247894°,–78.026176° 
1831,NY,Bronx                                           ,"1,385,108",40.848711°,–73.852939° 
1832,NY,Broome                                          ,"200,600"  ,42.161977°,–75.830291° 
1833,NY,Cattaraugus                                     ,"80,317"   ,42.244853°,–78.681006° 
1834,NY,Cayuga                                          ,"80,026"   ,43.008546°,–76.574587° 
1835,NY,Chautauqua                                      ,"134,905"  ,42.304216°,–79.407595° 
1836,NY,Chemung                                         ,"88,830"   ,42.155281°,–76.747179° 
1837,NY,Chenango                                        ,"50,477"   ,42.489732°,–75.604905° 
1838,NY,Clinton                                         ,"82,128"   ,44.752710°,–73.705648° 
1839,NY,Columbia                                        ,"63,096"   ,42.247729°,–73.626805° 
1840,NY,Cortland                                        ,"49,336"   ,42.593824°,–76.076265° 
1841,NY,Delaware                                        ,"47,980"   ,42.193987°,–74.966728° 
1842,NY,Dutchess                                        ,"297,488"  ,41.755009°,–73.739951° 
1843,NY,Erie                                            ,"919,040"  ,42.752759°,–78.778192° 
1844,NY,Essex                                           ,"39,370"   ,44.108971°,–73.777573° 
1845,NY,Franklin                                        ,"51,599"   ,44.594374°,–74.310670° 
1846,NY,Fulton                                          ,"55,531"   ,43.115609°,–74.423678° 
1847,NY,Genesee                                         ,"60,079"   ,43.000910°,–78.192778° 
1848,NY,Greene                                          ,"49,221"   ,42.286951°,–74.149495° 
1849,NY,Hamilton                                        ,"4,836"    ,43.657879°,–74.502456° 
1850,NY,Herkimer                                        ,"64,519"   ,43.461635°,–74.894694° 
1851,NY,Jefferson                                       ,"116,229"  ,43.995371°,–76.053522° 
1852,NY,Kings                                           ,"2,504,700",40.635133°,–73.950777° 
1853,NY,Lewis                                           ,"27,087"   ,43.786397°,–75.442617° 
1854,NY,Livingston                                      ,"65,393"   ,42.727485°,–77.769780° 
1855,NY,Madison                                         ,"73,442"   ,42.910026°,–75.663575° 
1856,NY,Monroe                                          ,"744,344"  ,43.464475°,–77.664656° 
1857,NY,Montgomery                                      ,"50,219"   ,42.900891°,–74.435358° 
1858,NY,Nassau                                          ,"1,339,532",40.729687°,–73.589384° 
1859,NY,New York                                        ,"1,585,873",40.776557°,–73.970174° 
1860,NY,Niagara                                         ,"216,469"  ,43.456731°,–78.792143° 
1861,NY,Oneida                                          ,"234,878"  ,43.242727°,–75.434282° 
1862,NY,Onondaga                                        ,"467,026"  ,43.006530°,–76.196117° 
1863,NY,Ontario                                         ,"107,931"  ,42.856695°,–77.303277° 
1864,NY,Orange                                          ,"372,813"  ,41.402410°,–74.306252° 
1865,NY,Orleans                                         ,"42,883"   ,43.502287°,–78.229726° 
1866,NY,Oswego                                          ,"122,109"  ,43.461443°,–76.209258° 
1867,NY,Otsego                                          ,"62,259"   ,42.629776°,–75.028841° 
1868,NY,Putnam                                          ,"99,710"   ,41.427904°,–73.743882° 
1869,NY,Queens                                          ,"2,230,722",40.658557°,–73.837929° 
1870,NY,Rensselaer                                      ,"159,429"  ,42.710421°,–73.513845° 
1871,NY,Richmond                                        ,"468,730"  ,40.563855°,–74.137063° 
1872,NY,Rockland                                        ,"311,687"  ,41.154785°,–74.024772° 
1873,NY,St. Lawrence                                    ,"111,944"  ,44.488113°,–75.074311° 
1874,NY,Saratoga                                        ,"219,607"  ,43.106135°,–73.855387° 
1875,NY,Schenectady                                     ,"154,727"  ,42.817542°,–74.043583° 
1876,NY,Schoharie                                       ,"32,749"   ,42.591294°,–74.438172° 
1877,NY,Schuyler                                        ,"18,343"   ,42.419776°,–76.938604° 
1878,NY,Seneca                                          ,"35,251"   ,42.782294°,–76.827088° 
1879,NY,Steuben                                         ,"98,990"   ,42.266725°,–77.385525° 
1880,NY,Suffolk                                         ,"1,493,350",40.943554°,–72.692218° 
1881,NY,Sullivan                                        ,"77,547"   ,41.720176°,–74.764680° 
1882,NY,Tioga                                           ,"51,125"   ,42.178057°,–76.297450° 
1883,NY,Tompkins                                        ,"101,564"  ,42.453281°,–76.473712° 
1884,NY,Ulster                                          ,"182,493"  ,41.947232°,–74.265447° 
1885,NY,Warren                                          ,"65,707"   ,43.555105°,–73.838139° 
1886,NY,Washington                                      ,"63,216"   ,43.312377°,–73.439428° 
1887,NY,Wayne                                           ,"93,772"   ,43.458758°,–77.063164° 
1888,NY,Westchester                                     ,"949,113"  ,41.152770°,–73.745912° 
1889,NY,Wyoming                                         ,"42,155"   ,42.701363°,–78.228567° 
1890,NY,Yates                                           ,"25,348"   ,42.638237°,–77.104324° 
1891,NC,Alamance                                        ,"151,131"  ,36.041974°,–79.399935° 
1892,NC,Alexander                                       ,"37,198"   ,35.920951°,–81.177467° 
1893,NC,Alleghany                                       ,"11,155"   ,36.489356°,–81.132299° 
1894,NC,Anson                                           ,"26,948"   ,34.974996°,–80.109959° 
1895,NC,Ashe                                            ,"27,281"   ,36.436305°,–81.498770° 
1896,NC,Avery                                           ,"17,797"   ,36.072894°,–81.920363° 
1897,NC,Beaufort                                        ,"47,759"   ,35.482313°,–76.842014° 
1898,NC,Bertie                                          ,"21,282"   ,36.061330°,–76.962367° 
1899,NC,Bladen                                          ,"35,190"   ,34.591949°,–78.539513° 
1900,NC,Brunswick                                       ,"107,431"  ,34.038708°,–78.227688° 
1901,NC,Buncombe                                        ,"238,318"  ,35.609371°,–82.530426° 
1902,NC,Burke                                           ,"90,912"   ,35.746182°,–81.706180° 
1903,NC,Cabarrus                                        ,"178,011"  ,35.387845°,–80.552868° 
1904,NC,Caldwell                                        ,"83,029"   ,35.957857°,–81.530076° 
1905,NC,Camden                                          ,"9,980"    ,36.342344°,–76.162488° 
1906,NC,Carteret                                        ,"66,469"   ,34.858313°,–76.526967° 
1907,NC,Caswell                                         ,"23,719"   ,36.393097°,–79.332546° 
1908,NC,Catawba                                         ,"154,358"  ,35.663182°,–81.214151° 
1909,NC,Chatham                                         ,"63,505"   ,35.704994°,–79.251454° 
1910,NC,Cherokee                                        ,"27,444"   ,35.136233°,–84.061308° 
1911,NC,Chowan                                          ,"14,793"   ,36.127288°,–76.602070° 
1912,NC,Clay                                            ,"10,587"   ,35.052997°,–83.752264° 
1913,NC,Cleveland                                       ,"98,078"   ,35.334630°,–81.557115° 
1914,NC,Columbus                                        ,"58,098"   ,34.260471°,–78.636378° 
1915,NC,Craven                                          ,"103,505"  ,35.118179°,–77.082541° 
1916,NC,Cumberland                                      ,"319,431"  ,35.050192°,–78.828719° 
1917,NC,Currituck                                       ,"23,547"   ,36.372174°,–75.941224° 
1918,NC,Dare                                            ,"33,920"   ,35.606269°,–75.767536° 
1919,NC,Davidson                                        ,"162,878"  ,35.795123°,–80.206525° 
1920,NC,Davie                                           ,"41,240"   ,35.929356°,–80.542542° 
1921,NC,Duplin                                          ,"58,505"   ,34.934403°,–77.933543° 
1922,NC,Durham                                          ,"267,587"  ,36.036589°,–78.877919° 
1923,NC,Edgecombe                                       ,"56,552"   ,35.917055°,–77.602655° 
1924,NC,Forsyth                                         ,"350,670"  ,36.131667°,–80.257289° 
1925,NC,Franklin                                        ,"60,619"   ,36.088241°,–78.283090° 
1926,NC,Gaston                                          ,"206,086"  ,35.293344°,–81.177256° 
1927,NC,Gates                                           ,"12,197"   ,36.442135°,–76.702355° 
1928,NC,Graham                                          ,"8,861"    ,35.348111°,–83.830909° 
1929,NC,Granville                                       ,"59,916"   ,36.299884°,–78.657634° 
1930,NC,Greene                                          ,"21,362"   ,35.481933°,–77.681667° 
1931,NC,Guilford                                        ,"488,406"  ,36.079065°,–79.788665° 
1932,NC,Halifax                                         ,"54,691"   ,36.251438°,–77.644842° 
1933,NC,Harnett                                         ,"114,678"  ,35.368635°,–78.871610° 
1934,NC,Haywood                                         ,"59,036"   ,35.557097°,–82.972807° 
1935,NC,Henderson                                       ,"106,740"  ,35.336424°,–82.479634° 
1936,NC,Hertford                                        ,"24,669"   ,36.363517°,–76.981616° 
1937,NC,Hoke                                            ,"46,952"   ,35.017233°,–79.241964° 
1938,NC,Hyde                                            ,"5,810"    ,35.408157°,–76.153687° 
1939,NC,Iredell                                         ,"159,437"  ,35.806356°,–80.874545° 
1940,NC,Jackson                                         ,"40,271"   ,35.286463°,–83.130641° 
1941,NC,Johnston                                        ,"168,878"  ,35.513405°,–78.367267° 
1942,NC,Jones                                           ,"10,153"   ,35.032160°,–77.356443° 
1943,NC,Lee                                             ,"57,866"   ,35.476075°,–79.172220° 
1944,NC,Lenoir                                          ,"59,495"   ,35.238062°,–77.639023° 
1945,NC,Lincoln                                         ,"78,265"   ,35.487825°,–81.225176° 
1946,NC,McDowell                                        ,"44,996"   ,35.682232°,–82.048029° 
1947,NC,Macon                                           ,"33,922"   ,35.152959°,–83.421901° 
1948,NC,Madison                                         ,"20,764"   ,35.864080°,–82.712731° 
1949,NC,Martin                                          ,"24,505"   ,35.841059°,–77.112867° 
1950,NC,Mecklenburg                                     ,"919,628"  ,35.246862°,–80.833832° 
1951,NC,Mitchell                                        ,"15,579"   ,36.013102°,–82.163554° 
1952,NC,Montgomery                                      ,"27,798"   ,35.338071°,–79.904196° 
1953,NC,Moore                                           ,"88,247"   ,35.310163°,–79.480664° 
1954,NC,Nash                                            ,"95,840"   ,35.965945°,–77.987555° 
1955,NC,New Hanover                                     ,"202,667"  ,34.177466°,–77.871378° 
1956,NC,Northampton                                     ,"22,099"   ,36.421774°,–77.398352° 
1957,NC,Onslow                                          ,"177,772"  ,34.763460°,–77.503297° 
1958,NC,Orange                                          ,"133,801"  ,36.062499°,–79.119355° 
1959,NC,Pamlico                                         ,"13,144"   ,35.147462°,–76.665069° 
1960,NC,Pasquotank                                      ,"40,661"   ,36.265276°,–76.260355° 
1961,NC,Pender                                          ,"52,217"   ,34.512581°,–77.888029° 
1962,NC,Perquimans                                      ,"13,453"   ,36.178261°,–76.404269° 
1963,NC,Person                                          ,"39,464"   ,36.386387°,–78.965471° 
1964,NC,Pitt                                            ,"168,148"  ,35.591065°,–77.372404° 
1965,NC,Polk                                            ,"20,510"   ,35.278928°,–82.167667° 
1966,NC,Randolph                                        ,"141,752"  ,35.709915°,–79.806215° 
1967,NC,Richmond                                        ,"46,639"   ,35.001957°,–79.747809° 
1968,NC,Robeson                                         ,"134,168"  ,34.639210°,–79.100881° 
1969,NC,Rockingham                                      ,"93,643"   ,36.380927°,–79.782889° 
1970,NC,Rowan                                           ,"138,428"  ,35.639218°,–80.525344° 
1971,NC,Rutherford                                      ,"67,810"   ,35.402747°,–81.919583° 
1972,NC,Sampson                                         ,"63,431"   ,34.990575°,–78.371382° 
1973,NC,Scotland                                        ,"36,157"   ,34.840023°,–79.477337° 
1974,NC,Stanly                                          ,"60,585"   ,35.310523°,–80.254355° 
1975,NC,Stokes                                          ,"47,401"   ,36.404195°,–80.239271° 
1976,NC,Surry                                           ,"73,673"   ,36.415416°,–80.686463° 
1977,NC,Swain                                           ,"13,981"   ,35.568849°,–83.465614° 
1978,NC,Transylvania                                    ,"33,090"   ,35.210095°,–82.816696° 
1979,NC,Tyrrell                                         ,"4,407"    ,35.870420°,–76.165345° 
1980,NC,Union                                           ,"201,292"  ,34.991501°,–80.530131° 
1981,NC,Vance                                           ,"45,422"   ,36.365481°,–78.405434° 
1982,NC,Wake                                            ,"900,993"  ,35.789846°,–78.650624° 
1983,NC,Warren                                          ,"20,972"   ,36.39797  ,–78.099924° 
1984,NC,Washington                                      ,"13,228"   ,35.844589°,–76.572334° 
1985,NC,Watauga                                         ,"51,079"   ,36.235371°,–81.709919° 
1986,NC,Wayne                                           ,"122,623"  ,35.362741°,–78.004826° 
1987,NC,Wilkes                                          ,"69,340"   ,36.2093   ,–81.165354° 
1988,NC,Wilson                                          ,"81,234"   ,35.704125°,–77.918982° 
1989,NC,Yadkin                                          ,"38,406"   ,36.158765°,–80.665164° 
1990,NC,Yancey                                          ,"17,818"   ,35.889504°,–82.303980° 
1991,ND,Adams                                           ,"2,343"    ,46.096815°,–102.533198°
1992,ND,Barnes                                          ,"11,066"   ,#ERROR!   ,–98.070195° 
1993,ND,Benson                                          ,"6,660"    ,48.071738°,–99.361987° 
1994,ND,Billings                                        ,783        ,47.009283°,–103.364924°
1995,ND,Bottineau                                       ,"6,429"    ,48.794412°,–100.831257°
1996,ND,Bowman                                          ,"3,151"    ,46.107807°,–103.506586°
1997,ND,Burke                                           ,"1,968"    ,48.786453°,–102.520087°
1998,ND,Burleigh                                        ,"81,308"   ,46.971843°,–100.462001°
1999,ND,Cass                                            ,"149,778"  ,46.927003°,–97.252375° 
2000,ND,Cavalier                                        ,"3,993"    ,48.768439°,–98.463790° 
2001,ND,Dickey                                          ,"5,289"    ,46.107756°,–98.496518° 
2002,ND,Divide                                          ,"2,071"    ,48.818142°,–103.497653°
2003,ND,Dunn                                            ,"3,536"    ,47.354610°,–102.612365°
2004,ND,Eddy                                            ,"2,385"    ,47.723436°,–98.900475° 
2005,ND,Emmons                                          ,"3,550"    ,46.284255°,–100.237842°
2006,ND,Foster                                          ,"3,343"    ,47.464327°,–98.872817° 
2007,ND,Golden Valley                                   ,"1,680"    ,46.938924°,–103.844612°
2008,ND,Grand Forks                                     ,"66,861"   ,47.926003°,–97.450851° 
2009,ND,Grant                                           ,"2,394"    ,46.357827°,–101.639049°
2010,ND,Griggs                                          ,"2,420"    ,47.463463°,–98.232444° 
2011,ND,Hettinger                                       ,"2,477"    ,46.434939°,–102.458385°
2012,ND,Kidder                                          ,"2,435"    ,46.935385°,–99.742727° 
2013,ND,LaMoure                                         ,"4,139"    ,46.464195°,–98.526057° 
2014,ND,Logan                                           ,"1,990"    ,46.469278°,–99.504585° 
2015,ND,McHenry                                         ,"5,395"    ,48.233842°,–100.633267°
2016,ND,McIntosh                                        ,"2,809"    ,46.117034°,–99.443041° 
2017,ND,McKenzie                                        ,"6,360"    ,47.742475°,–103.403215°
2018,ND,McLean                                          ,"8,962"    ,47.653055°,–101.421794°
2019,ND,Mercer                                          ,"8,424"    ,47.303279°,–101.820765°
2020,ND,Morton                                          ,"27,471"   ,46.713789°,–101.279743°
2021,ND,Mountrail                                       ,"7,673"    ,48.210291°,–102.364756°
2022,ND,Nelson                                          ,"3,126"    ,47.918667°,–98.204428° 
2023,ND,Oliver                                          ,"1,846"    ,47.118079°,–101.331420°
2024,ND,Pembina                                         ,"7,413"    ,48.766896°,–97.545405° 
2025,ND,Pierce                                          ,"4,357"    ,48.238883°,–99.966497° 
2026,ND,Ramsey                                          ,"11,451"   ,48.265551°,–98.737329° 
2027,ND,Ransom                                          ,"5,457"    ,46.449276°,–97.647554° 
2028,ND,Renville                                        ,"2,470"    ,48.712782°,–101.658152°
2029,ND,Richland                                        ,"16,321"   ,46.265219°,–96.937960° 
2030,ND,Rolette                                         ,"13,937"   ,48.768272°,–99.840463° 
2031,ND,Sargent                                         ,"3,829"    ,46.108206°,–97.630030° 
2032,ND,Sheridan                                        ,"1,321"    ,47.581373°,–100.341499°
2033,ND,Sioux                                           ,"4,153"    ,46.109282°,–101.047525°
2034,ND,Slope                                           ,727        ,46.445834°,–103.462462°
2035,ND,Stark                                           ,"24,199"   ,46.817031°,–102.662026°
2036,ND,Steele                                          ,"1,975"    ,47.458288°,–97.718895° 
2037,ND,Stutsman                                        ,"21,100"   ,46.971103°,–98.957592° 
2038,ND,Towner                                          ,"2,246"    ,48.682183°,–99.248158° 
2039,ND,Traill                                          ,"8,121"    ,47.446215°,–97.164754° 
2040,ND,Walsh                                           ,"11,119"   ,48.376979°,–97.722230° 
2041,ND,Ward                                            ,"61,675"   ,48.216686°,–101.540537°
2042,ND,Wells                                           ,"4,207"    ,47.580851°,–99.671502° 
2043,ND,Williams                                        ,"22,398"   ,48.345867°,–103.487400°
2044,OH,Adams                                           ,"28,550"   ,38.841681°,–83.474173° 
2045,OH,Allen                                           ,"106,331"  ,40.771528°,–84.106546° 
2046,OH,Ashland                                         ,"53,139"   ,40.843274°,–82.270121° 
2047,OH,Ashtabula                                       ,"101,497"  ,41.906644°,–80.745641° 
2048,OH,Athens                                          ,"64,757"   ,39.333848°,–82.046008° 
2049,OH,Auglaize                                        ,"45,949"   ,40.561309°,–84.224018° 
2050,OH,Belmont                                         ,"70,400"   ,40.017682°,–80.967727° 
2051,OH,Brown                                           ,"44,846"   ,38.931377°,–83.866772° 
2052,OH,Butler                                          ,"368,130"  ,39.439915°,–84.565397° 
2053,OH,Carroll                                         ,"28,836"   ,40.579884°,–81.090787° 
2054,OH,Champaign                                       ,"40,097"   ,40.132759°,–83.767543° 
2055,OH,Clark                                           ,"138,333"  ,39.917032°,–83.783676° 
2056,OH,Clermont                                        ,"197,363"  ,39.052084°,–84.149614° 
2057,OH,Clinton                                         ,"42,040"   ,39.414041°,–83.814542° 
2058,OH,Columbiana                                      ,"107,841"  ,40.768462°,–80.777231° 
2059,OH,Coshocton                                       ,"36,901"   ,40.296720°,–81.930112° 
2060,OH,Crawford                                        ,"43,784"   ,40.848508°,–82.924771° 
2061,OH,Cuyahoga                                        ,"1,280,122",41.760392°,–81.724217° 
2062,OH,Darke                                           ,"52,959"   ,40.132176°,–84.620438° 
2063,OH,Defiance                                        ,"39,037"   ,41.321679°,–84.486433° 
2064,OH,Delaware                                        ,"174,214"  ,40.278941°,–83.007462° 
2065,OH,Erie                                            ,"77,079"   ,41.554006°,–82.525897° 
2066,OH,Fairfield                                       ,"146,156"  ,39.752935°,–82.628276° 
2067,OH,Fayette                                         ,"29,030"   ,39.553845°,–83.459327° 
2068,OH,Franklin                                        ,"1,163,414",39.969447°,–83.008258° 
2069,OH,Fulton                                          ,"42,698"   ,41.597264°,–84.124267° 
2070,OH,Gallia                                          ,"30,934"   ,38.817046°,–82.301746° 
2071,OH,Geauga                                          ,"93,389"   ,41.499322°,–81.173505° 
2072,OH,Greene                                          ,"161,573"  ,39.687479°,–83.894894° 
2073,OH,Guernsey                                        ,"40,087"   ,40.056665°,–81.497875° 
2074,OH,Hamilton                                        ,"802,374"  ,39.196927°,–84.544187° 
